recency,baby,computers,fixed_telephony,furniture_decor,musical_instruments,sports_leisure,telephony,toys,other_categories,freight_value,frequency_medium,mean_review_score,ratio_comment_message
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99,9.37,1,3,0.0
25,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,22.41,1,3,0.0
382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.99,0.0,16.88,1,4,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,22.52,1,5,100.0
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,9.65,0,5,100.0
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,47.4,0,5,0.0
121,0.0,0.0,0.0,146.97,0.0,0.0,0.0,0.0,0.0,27.78,1,5,0.0
30,0.0,0.0,0.0,12.99,0.0,0.0,0.0,0.0,0.0,7.39,0,5,0.0
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,14.1,0,5,0.0
530,0.0,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,14.11,0,5,100.0
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.11,1,5,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.46,0,5,0.0
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,23.7,0,5,100.0
445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9,15.27,0,5,0.0
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.8,0.0,12.89,0,5,0.0
333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9,13.65,0,5,100.0
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.88,1,5,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85,0,4,100.0
436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36,0,4,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.23,0,4,0.0
305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,38.55,1,3,0.0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.31,0,4,100.0
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72,0,2,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.64,0,2,100.0
297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.52,0,3,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0.0,16.95,0,3,100.0
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.17,0,1,100.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,7.39,0,1,100.0
54,0.0,0.0,0.0,0.0,0.0,0.0,39.99,0.0,0.0,7.54,0,1,100.0
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.92,0,5,0.0
225,0.0,0.0,0.0,0.0,79.9,0.0,0.0,0.0,0.0,11.76,0,1,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,19.73,1,5,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.15,0,5,100.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,19.16,1,5,0.0
431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,16.75,0,4,0.0
121,0.0,0.0,0.0,74.98,0.0,0.0,0.0,0.0,0.0,38.849999999999994,2,5,50.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.6,19.28,0,5,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,1,5,100.0
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.9,0.0,21.61,0,1,100.0
66,0.0,0.0,0.0,0.0,0.0,0.0,29.99,0.0,0.0,50.93,0,3,100.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.92,0,3,0.0
399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.81,0,3,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0,1,100.0
439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.84,0,3,0.0
391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,29.7,0,5,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,16.35,0,5,100.0
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,15.23,0,5,100.0
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7,1,5,0.0
526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,1,5,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.29,1,5,100.0
393,0.0,0.0,0.0,59.8,0.0,0.0,0.0,0.0,0.0,74.81,0,5,100.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.45,0,1,0.0
520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.99,24.84,0,4,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.99,0.0,7.39,0,4,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.45,1,4,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.37,0,3,0.0
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,35.37,1,5,100.0
139,0.0,0.0,0.0,0.0,54.87,0.0,0.0,0.0,0.0,19.35,1,1,0.0
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16,0,5,0.0
451,0.0,0.0,0.0,0.0,0.0,24.99,0.0,0.0,0.0,11.73,1,5,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.54,0,5,100.0
304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.32,0,5,0.0
342,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,17.6,1,3,0.0
6,0.0,0.0,0.0,168.75,0.0,0.0,0.0,0.0,0.0,40.37,0,3,0.0
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,0,5,100.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.92,13.71,1,5,100.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,16.39,1,4,100.0
209,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,16.46,1,5,0.0
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9,31.79,0,5,0.0
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.21,0,5,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,0,5,0.0
303,0.0,0.0,0.0,115.19999999999999,0.0,0.0,0.0,0.0,0.0,45.3,1,5,100.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.18,1,1,0.0
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.13,0,3,100.0
553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,14.86,0,4,100.0
115,0.0,0.0,0.0,69.9,0.0,0.0,0.0,0.0,0.0,0.0,0,5,100.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,8.88,1,5,0.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,0,5,0.0
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.83,1,5,0.0
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.1,0,4,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.56,0,3,0.0
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.21,1,4,0.0
266,129.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.45,0,4,0.0
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.54,0,2,0.0
470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.98,0.0,24.94,0,2,0.0
467,0.0,0.0,0.0,0.0,0.0,0.0,17.99,0.0,0.0,7.78,0,5,0.0
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.59,0,5,0.0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.71,0,5,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,51.56,1,5,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.77,15.86,1,4,0.0
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,16.31,1,5,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,7.88,0,3,100.0
14,0.0,0.0,0.0,0.0,0.0,89.9,0.0,0.0,0.0,23.43,0,1,100.0
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,7.79,1,1,0.0
22,0.0,0.0,0.0,0.0,0.0,79.99,0.0,0.0,0.0,19.75,0,1,0.0
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.27,0,1,0.0
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.99,0.0,12.49,1,1,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.99,0.0,19.63,0,1,0.0
386,0.0,0.0,0.0,0.0,0.0,431.6,0.0,0.0,0.0,153.24,0,5,100.0
220,44.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.11,1,5,100.0
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,0,5,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.49,0,5,0.0
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.18,0,3,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.11,1,3,100.0
188,0.0,0.0,0.0,39.9,0.0,0.0,0.0,0.0,0.0,17.6,1,3,100.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.94,0,3,100.0
475,0.0,0.0,0.0,0.0,0.0,49.9,0.0,0.0,0.0,24.84,1,3,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.79,0.0,29.17,0,3,100.0
589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9,0.0,16.05,0,4,100.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.43,1,4,0.0
547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.9,24.93,0,4,0.0
507,0.0,0.0,0.0,0.0,0.0,0.0,73.99,0.0,0.0,14.28,1,4,0.0
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.9,12.51,1,4,0.0
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.44,0,4,0.0
400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.88,1,5,100.0
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26,0,4,100.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,18.23,1,5,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79,0,5,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17,0,5,0.0
105,0.0,0.0,0.0,0.0,0.0,69.9,0.0,0.0,0.0,18.6,0,5,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0,29.98,0.0,0.0,17.06,0,5,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.32,1,5,100.0
47,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,23.35,0,5,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0,5,0.0
436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,17.64,0,5,100.0
403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,29.490000000000002,0,5,80.0
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.43,1,5,0.0
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.9,36.39,0,3,100.0
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.39,0,5,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.35,0,5,0.0
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.66,0,5,100.0
32,0.0,0.0,0.0,0.0,0.0,49.9,0.0,0.0,0.0,23.07,0,2,100.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.37,0,4,0.0
526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,14.52,1,5,100.0
462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.16,0,5,100.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.9,15.87,1,1,100.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67,0,1,100.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.9,18.72,0,5,100.0
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.16,0,4,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47,0,5,100.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45,0,2,100.0
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0,1,100.0
286,0.0,1437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.51,0,2,100.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.79,0,5,0.0
155,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,2,5,0.0
341,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,37.96,0,5,100.0
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,29.4,1,1,0.0
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.72,1,5,0.0
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,0,5,100.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9,23.06,0,5,100.0
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.49,15.1,0,2,0.0
556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9,11.0,1,2,100.0
91,34.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29,0,1,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.67,0,1,0.0
71,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,7.39,0,4,100.0
444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.37,0,4,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.66,0,4,0.0
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,11.73,1,4,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.3,17.06,0,4,100.0
375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.11,0,4,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.19,0,5,100.0
125,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,12.79,0,5,0.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,7.78,0,4,100.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.44,1,5,100.0
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0,5,0.0
394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.67,0,5,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.9,29.11,0,5,0.0
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0,4,0.0
550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.62,0,5,100.0
310,0.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25,0,5,100.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.23,0,5,0.0
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.51,0,5,100.0
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0,5,0.0
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,54.33,0,4,0.0
370,103.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.28,0,4,0.0
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.67,0,1,100.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,23.13,0,3,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,27.43,0,3,0.0
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.86,0,5,100.0
393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.26,0,5,100.0
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.02,0,5,0.0
452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,15.100000000000001,0,5,100.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,27.33,0,5,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,72.69999999999999,0,5,100.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.27,0,2,0.0
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,13.82,0,5,100.0
555,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,18.19,0,4,0.0
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,30.2,0,5,0.0
340,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,8.82,1,5,100.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0,5,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.46,0,5,0.0
465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.89,0.0,15.559999999999999,0,5,100.0
533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.85,0,1,100.0
262,0.0,0.0,0.0,79.5,0.0,0.0,0.0,0.0,0.0,21.05,0,1,0.0
382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.51,0,1,0.0
548,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,19.4,1,1,100.0
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.71,0,2,0.0
268,0.0,0.0,0.0,45.9,0.0,0.0,0.0,0.0,310.0,59.510000000000005,0,5,100.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14,0,5,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.9,14.16,1,5,0.0
326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,1,5,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.03,0,5,0.0
311,0.0,0.0,0.0,75.9,0.0,0.0,0.0,0.0,0.0,8.73,0,5,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0,5,100.0
224,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,11.85,0,3,0.0
253,0.0,0.0,0.0,0.0,0.0,158.8,0.0,0.0,0.0,17.36,0,3,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.46,0,2,100.0
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.07,0,4,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.56,0,5,0.0
306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.9,45.37,0,4,100.0
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8,1,5,100.0
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,12.48,0,5,100.0
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72,0,5,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,19.08,0,5,100.0
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72,0,5,100.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.93,1,4,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.54,0,1,0.0
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,0,1,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44,0,3,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,21.25,0,3,0.0
120,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,19.49,0,3,100.0
540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,11.02,0,5,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.96,77.28,0,5,0.0
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.9,14.88,1,4,100.0
386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.72,0,3,100.0
440,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,13.69,0,3,100.0
558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.93,1,3,0.0
514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,0,5,100.0
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23,1,5,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46,0,5,100.0
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26,0,5,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,15.23,0,5,0.0
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,28.95,0,5,100.0
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.34,0,5,100.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.06,0,2,0.0
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,1,5,0.0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.28,0,3,100.0
450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.93,1,4,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3,0,5,100.0
11,159.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0,5,100.0
204,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,17.08,1,4,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,16.45,0,5,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,20.08,1,5,100.0
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,15.1,0,5,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,12.86,0,3,0.0
527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96,1,5,100.0
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.37,0,5,100.0
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.79,15.1,0,4,0.0
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0,5,100.0
210,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,16.44,0,5,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,49.9,0.0,0.0,11.89,0,5,0.0
395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.49,0,1,0.0
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.17,0,1,0.0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,17.93,1,1,100.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.05,18.55,0,5,100.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.89,0,4,100.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.15,0,5,0.0
309,0.0,0.0,0.0,0.0,0.0,0.0,70.9,0.0,0.0,14.25,0,3,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.400000000000006,1,3,100.0
213,0.0,0.0,0.0,0.0,0.0,0.0,55.98,0.0,0.0,28.2,0,5,100.0
150,0.0,0.0,0.0,0.0,451.20000000000005,0.0,0.0,0.0,0.0,218.73,0,5,0.0
567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.05,1,5,100.0
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0,5,100.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.52,0,5,100.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.9,18.72,1,5,100.0
453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.38,0,5,0.0
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,1,5,100.0
96,0.0,0.0,0.0,75.9,0.0,0.0,0.0,0.0,0.0,20.92,0,1,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,14.1,0,5,0.0
528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.77,0,4,100.0
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,0,5,0.0
386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.9,16.24,0,4,0.0
384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.62,0,3,0.0
554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.59,0,3,100.0
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0,3,0.0
368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.92,0,5,100.0
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.99,8.72,0,5,0.0
