customer_unique_id,recency,auto,bed_bath_table,computers_accessories,cool_stuff,fixed_telephony,furniture_decor,housewares,musical_instruments,small_appliances,unknown,watches_gifts,freight_value,frequency_heavy,sellers_count,mean_review_score
3a100431b41b505a8de0150f93a71198,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94,0,1,5
5036f4227f2e546879f581d8fd3e6ec6,141,0.0,0.0,0.0,0.0,0.0,52.99,47.99,0.0,0.0,34.9,0.0,37.92,1,3,4
95e70fa5b9014a6a718b63350260356c,435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.09,0,1,5
6667ecbc53b645eef5b54010b7264f86,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.9,9.21,0,1,5
2f87ccd8d2d676d667a844ee5c6a17bd,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.76,1,1,5
94c8edbcec870fc9bcd10b69a1a0eec7,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,1,1,5
593b05a30b25687fb84c43cd30544b15,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13,0,1,1
c9a979c8f93f719d42714fd0649b0bf2,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.19,0,1,1
a63a275f5e1b74734cb020181e16463d,203,0.0,0.0,0.0,0.0,0.0,79.9,0.0,0.0,0.0,0.0,0.0,28.96,1,1,4
3a9b335d5832549305cbf7ce302285d3,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,0,1,5
8e360eee126b3355dbe942a211621f63,246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.05,0,1,4
01f173d576ec0a01bbe13dccf0942696,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.23,0,1,5
bdb2114573d1e00a29b0e01a67441cb5,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.33,0,1,3
1f57ba007f9b05f63b26f5d666b2c448,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.33,0,1,4
6b4e898b3418544cf2f16a89cb52f62d,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,0.0,15.1,0,1,1
7b0c9f0a6a8fa1274c38050fc3f57c8d,87,0.0,0.0,149.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.34,1,1,5
a96551138acc1e993439cf882f306839,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,0,1,2
080e5649ca4371c5902d07f0c9fa3cde,136,0.0,0.0,0.0,0.0,0.0,47.49,0.0,0.0,0.0,0.0,0.0,16.6,0,1,2
8c8bc67c372d5c409fbf1a340205ddca,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.17,0,1,5
4249a1724d282a6356179a862fe02722,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.01,0,1,5
9e663beb35e5b7bbe980b5768dbf0898,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69,0,1,5
a52a9f98a63656f3cf21523436921ae0,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.9,0,1,1
043d3f81f906029ee41d34ea004929b9,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.39,0,1,1
59ff434b284682bf6133beb5ffe2b037,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,1,1,5
ed0d44b8aac1f466175b3f56ef30a8cb,279,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,0.0,0.0,16.05,0,1,5
5cd1fbbd713ea0194edafcb30d233aef,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.99,1,1,4
6d6b02b4da16dd530e8527ef9d02e799,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,0,1,5
36a99d467d12cc521cb622bc4927bfca,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.34,1,1,4
8e990907b56d2383d3a39bf0cf9a3f42,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.67,0,1,4
16581dc9728476de622a2cb03e601070,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.26,1,1,4
7e310bacb6d127d94f0ee16edda250f5,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.54,0,1,3
16fd891bc74e8cbc91ba0b6c4d470630,150,0.0,0.0,0.0,199.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,1,1,5
f0b64534482b0dd9609c699fe58c6a6d,27,0.0,0.0,0.0,0.0,0.0,0.0,45.99,0.0,0.0,0.0,0.0,34.15,0,1,5
da496aa403ed8128b9fd1a223aa06987,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.25,1,1,5
0c63999a8cde199f4d41a9508903850d,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05,0,1,5
50074621c601534c585e1c8417157e12,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,1,1,4
6404284d8144a1f897b76c42b6dc2c67,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44,0,1,5
147f79467cf3b7af14c9c1c01a21ced7,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,0,1,5
1ea65ddb35b66437e159550e6e239501,27,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0,1,4
6b6c763cc4d02614d74b0c372127fe13,213,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,0,1,4
9d96ad6d5b8b75dd83e9bd2da641e9a0,41,0.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.67,0,1,3
cfc28e29fe80f7bca7826d9167c72ac3,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.34,0,1,5
fadc694fb572f20bbf62f2edf3c8a2bf,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0,1,5
362c0d32ec8688c2b02086cded7c21f4,141,0.0,89.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,1,1,5
ab0fafb07c4b6c9efee1c073f50fd94d,261,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96,0,1,3
9314de119b47bd8bc8aebdf47850b291,138,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,0.0,24.9,27.78,0,2,5
9960a7aea9bd658ee554b4c580beb37f,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.31,0,1,5
67c9bf527ec4cfe44434431770e96b49,202,0.0,0.0,0.0,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.66,1,1,5
2f9df71205a69aedb559c1d673b016f2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0,1,4
c297bb9230dc3152522d0c2b4caa7a1a,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.43,1,1,5
15eafe50ec96b4e5f55ce25761a0ca16,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,1,1,5
3d5ff67987bbd3820ca1cf5e7a468131,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.02000000000001,1,1,5
317bb13e4104830907472bf16c69d2cd,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.85,1,1,5
83de18b58eea299f673372fcdb6adb13,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,1,1
613259d64ba972e49dc25b019b7918c3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51,1,1,5
4796d2d1f7f723558d49471d27a03fba,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,1,5
d32b388b3c40e8bb7d1a828afb842f75,172,0.0,0.0,0.0,0.0,0.0,0.0,43.98,0.0,0.0,0.0,0.0,17.6,0,1,3
b0bca9f307ccfc4555c3ec7b3087f8ed,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.73,1,1,3
9ed6c82884b48a736e708cafc29e99d0,279,0.0,89.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,1,1,3
f40d7a2c65f23ef07d546aec2414d146,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0,1,3
a1cd349c6fba8e497f36f093bbe8c32d,12,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.67,1,1,4
4a1256ba59833d19d91b2139da81c1b1,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0,1,4
631ca5d668f00357d6251085eb97bfa0,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95,0,1,2
47a71b49f98984efd3c62cb213f977e8,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.88,2,1,2
a154d7313da10b1aa01ff9db5acdbc3b,310,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.05,0,1,2
c0fb0b88dcb0cbfdcde0288056d0a534,69,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.35,0,1,5
6ce2afbde26c4790c22b4a2ad01c8090,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.09,1,1,5
33ed714859d7367ea2efa578453d4b17,153,0.0,134.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81,1,1,4
4d49ed305390ff5ecd6ead3bfbdbd6b2,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.56,0,1,5
be937c1a6ba769394b350e2e3885d1f2,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,1,1,5
0278b3b0c4368280c3a17faa0be4311f,68,0.0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.54,1,1,2
564988508a81dca36512b04a1ce906f9,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.43,1,1,4
3fc38da1985b9e820504f0ad51abc8d1,133,0.0,0.0,0.0,0.0,0.0,24.9,0.0,0.0,0.0,0.0,0.0,35.67,0,1,5
e7529238e35b2c234eb1637aa61817ab,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.93,1,1,5
a5ef8e6ba939abfac503451bf8a0759c,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.35,1,1,5
719f18245d86356b20dbfc6ebff6498d,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.13,0,1,5
78ad39e87476ac52f150e22ecbd31aed,220,0.0,0.0,1129.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.41,1,1,1
30e3cbda9fcaf3df52716f1b7265341a,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.59,1,1,5
2845a101ca2142f49b55c790e9d93de4,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,1,3
4e42ee43113fafb0b82dc5d930cf7433,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.01,0,1,5
4a65c8d096a6460e4d379a0ad2ca32b2,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.43,0,1,4
f4569f464c592dc09f2fd60d016f1b16,103,0.0,69.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.03,0,1,5
f1ca9cf8fb53b6128f4aca42dca47125,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.98,1,1,5
6e19dd0c556de077b009869e2602e1b6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.09,1,1,5
0145b1b14166b43baa374daddffca8fd,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.15,0,1,5
ca0df7f35d19dfb909ba09b176ee5a25,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.16,0,1,5
a85261827b122c9a6a1d615cb4135364,51,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.04,1,1,5
ff0ae98646e7bbb41cf0f0d3991fef98,195,0.0,0.0,2999.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.38,1,1,5
f4769d07fbfa6b165ac06e843ce1e3da,300,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,40.07,0,2,1
b12b0c0fb576ef3beb0107e7660908dd,17,0.0,0.0,0.0,0.0,0.0,0.0,115.8,0.0,0.0,0.0,0.0,18.68,0,1,1
21d7be4deb9bb2a6d5deec0d8668534c,26,0.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.11,0,1,4
db28128ac893a0bb264e2a0e93087eba,299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,1,5
fdfc8e52821e53dc5fd8f8d03c043c8c,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.99,0.0,9.06,0,1,4
b51cae896d98fa97fd55a38efb71794a,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,1,5
eccee5a887d9787115685d26ab569797,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.91,1,1,3
a56a69b5c5e0e105c671353ee9caa01a,37,0.0,0.0,0.0,134.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51,0,1,5
46d136678b1c720fb055740e41b6c6bd,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.35,1,1,4
97e54323b78a86d896c273c9ff83c570,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.05,1,1,5
74af582ebafc33d4f3d703257159773e,59,0.0,0.0,580.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.08,0,1,4
1b68d14e3ade3dc6d174ed730f0516f7,46,0.0,0.0,0.0,0.0,0.0,179.9,0.0,0.0,0.0,0.0,0.0,99.34,1,1,5
763537fbd8173d949ea5b3da1d1461b7,212,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.17,0,1,1
548805ac8de1ba63dc69c45bfd65c2e7,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,1,1,4
9ca9123755eb1cad8bce91226475ab4e,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0,1,4
b2ed6ed08d758a308f53dad5d0340548,42,0.0,0.0,0.0,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,1,1,4
83a802bf1e8d04cf854a07b76a3d70f3,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0,1,5
a4e71a98a7a1490fff07e7a65cf06be2,68,0.0,0.0,75.9,0.0,0.0,0.0,184.9,0.0,0.0,0.0,0.0,41.14,1,2,5
52e6877c9c3053d30e44ae424ee6fd6d,44,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.15,0,1,5
65dbc5e7a91de6063361adf52a6f7a28,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.44,1,1,4
eafe99c0586026629750b5c6a976dc12,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.53,0,1,5
1d2c9a902da6feeba78ac9a3b3a7be35,136,0.0,0.0,0.0,44.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,1,1,3
b455edfdc265bf5a0f5bffd01f36b86a,265,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,8.72,0,1,3
08461e3816fe3fc53aeee964f981b9c2,153,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,0,1,4
1857dc02a1a6e7de4bf05a01ef3debd5,202,0.0,0.0,0.0,0.0,18.99,0.0,0.0,0.0,0.0,0.0,0.0,7.78,0,1,4
8e14c74067a1b6c2130598663b71e501,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.37,0,1,4
c67d77555c45c127d1499507a038f8f3,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.23,0,1,5
5e5c5a37fc72bdcebd10057728425fee,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,1,4
094cdf731c72158b5eca9b17903065c1,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,10.96,0,1,3
1d5be08f19bda2b87305ed6dda84a859,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,15.79,0,1,4
5d3eea6203ec9bb336962c4f24afcb1b,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.32,0,1,5
77dcaacd61039f6aea366585acea9a20,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.07,0,1,4
062b959255257c8f1b651a4cae989853,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.81,1,1,2
47dbdc82cb82f41c494f9a192176ec54,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,1,5
8361f199e7d95829a5c473a18d7cc87a,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,0,1,4
3bca31228f5a4aaf4cf61d28bf38a390,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.24,0,1,4
2fd00495c95b70bff2d86d85236250fd,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15,0,1,5
a7d4f8f303e5b6be85b3b87c750ce6f2,30,0.0,0.0,0.0,166.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.21,1,1,5
1271e59bf9337e70d4ca21fae84832a3,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,0,1,5
113c9bb80bdea9b9490b6ec7a16ebd81,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.26,1,1,5
c75c243586eaae6fe54bb649afebbb4d,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,12.24,0,1,5
4f793397b023eaae3a6a0799c56a422d,303,0.0,0.0,0.0,0.0,0.0,91.8,39.8,0.0,0.0,0.0,0.0,45.41,0,2,4
65bcf4a3a37c16083a685d439fcf887d,66,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,16.98,0,1,5
b95d83ad07de42c2568fc42e1e59027e,132,0.0,94.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.15,1,1,5
b84978aff206ab13de3c508cd1b44f7d,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.78,1,1,5
646139d82ff29db0e29fa5928dc5e5c1,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0,1,5
1f44ea8774d632324aa59b85e66eb84e,201,0.0,174.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.85,1,1,4
5b06524814ffe7696731ad5c9b5fbd75,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.43,0,1,5
625d9dd15fd12ce2e54d1ca4777768c3,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.17,0,1,5
5bd67e9507365c5d3e2687293e17dc59,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,1,1,5
e3adfcbfe437714a4f8660e2189171d5,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0,1,5
40c68d4118199ba8d98015acfdeac164,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.39,0,1,5
4b0f4c2619f2f9ca0695227953e5f3ed,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,0.0,0.0,0.0,31.03,1,1,1
2071bdca99d4e7a4d9bed7cd894562ef,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57,0,1,1
1c7044d0fede242ad1c05d11c61266cc,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.85,13.31,0,1,5
5529aea7939027fa11e9386e52af84af,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.63,0,1,1
9aadb05aceef3671ab1ac129837e6a19,38,0.0,0.0,0.0,0.0,0.0,0.0,58.9,0.0,0.0,0.0,0.0,25.25,1,1,4
04544a89f79714c0abcc3ae49e884209,324,0.0,0.0,0.0,0.0,6.99,0.0,0.0,0.0,0.0,0.0,0.0,8.72,0,1,4
1c2bfaf8b8540647422e0124b05854e1,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,1,5
d179c43c787f37c5b4d72d85b9e4412e,194,0.0,0.0,0.0,69.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.73,0,1,5
4a63291cd1a368657b40e64a3680a232,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,1,4
6d9c0dc8d49cf9b9ff824bf1b0f79b4a,13,0.0,0.0,0.0,0.0,199.9,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0,1,4
5ebcfcf75819d041e62d7b63c3a88ff5,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.52,0,1,5
ee2e40e31211c5c36ebf28b78316542e,219,0.0,0.0,0.0,119.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,1,2,5
ddf02ce685fea014fb6620234caa6b37,54,0.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27,0,1,5
28cf770f1c1116b9162ed94303424e53,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.85,0,1,5
ff822e5e1322cef6c211ad8a0591999e,435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.0,14.52,0,1,5
85f259fd6172166e33eec61b3dca7247,48,0.0,0.0,0.0,0.0,0.0,0.0,44.9,0.0,0.0,0.0,0.0,8.72,0,1,2
c8ed5d6a8b7366f02f48ceb91f3be306,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.9,0.0,0.0,51.26,1,1,5
cb6e6d4b3f2ba6508ac1f61104edc04d,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,1,1,5
87f010c67cf8eb940ba3e7e89ae9bd64,23,0.0,0.0,0.0,0.0,0.0,116.11,0.0,0.0,0.0,0.0,0.0,13.15,0,1,4
299622c6ade91056dc308a093cb07aa2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.67,1,1,5
991669f489a5bd99e998ce6b5a90dcb5,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22,1,1,5
e94f497b64b4c843216126feedb1dfae,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.78,0,1,5
d0ad4835472bc6937d187584dc5b34c1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,16.11,0,1,4
30a8ad4d68dbd10928ea7938ab289856,242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.39999999999998,87.12,0,1,4
8ae26e6db04aeaccf8c41a55ad87521c,16,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96,1,1,4
d7f36ed554c844d47a19567041894aa3,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.11,0,1,5
924462b756aac8bdd1c0084eafec6016,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72,0,1,5
8d80fd7cd5745aeb72c314664a1ec3f5,52,0.0,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,36.13,0,3,2
cf0e82869515d486cdeb82cff3ae8ff4,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0,1,5
04cb1b5f6bdf1f19791892baaf757495,121,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0,1,4
1408e48cc4b723565959e55e5a185b94,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,0.0,45.31,0,1,1
176e3a9b9b2409b4509ac59cb76ab4b0,9,0.0,95.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.92,0,1,5
d6a47604b551804c235f4794b23065cb,147,0.0,134.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,1,1,5
61bd25cfb1d871f63db30ea20530c223,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.79,0,1,4
5c117c579cb98a9c6c50e1301a349f3a,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.78,0,1,1
888187ceef448600ddb3020c3a4f4133,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.86,1,1,1
433dd4253bb5e9eae16387ac1b5818f4,321,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1,1,3
